%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
96038095624,6001,96040000000,world,1.17522495379e-05,4.11634057534e-05,-1.9293292751e-06,0.0550332858026,-0.00133528520021,0.0676243906386
96048256625,6002,96056000000,world,3.68813283826e-06,1.3099971235e-05,-6.60747159224e-07,0.0550311886759,-0.00133830827695,0.0676194229888
96068469170,6003,96072000000,world,2.90440633523e-05,8.31358986414e-05,9.13441308672e-06,0.055029377372,-0.00134113111766,0.0676151827851
96078595550,6004,96088000000,world,1.63622756862e-05,5.65597382391e-05,-1.53989889092e-06,0.0550277195045,-0.00134365566419,0.0676114086066
96098806931,6005,96104000000,world,7.83065678505e-06,2.84558078405e-05,-1.55124711255e-06,0.0550260788182,-0.00134595830252,0.0676078476828
96118979411,6006,96120000000,world,2.12180373162e-08,1.92266045031e-07,-9.71136555943e-08,0.0550245709369,-0.0013481894389,0.0676043402793
96129085049,6007,96136000000,world,6.17400991837e-06,2.25395217308e-05,-1.09742663072e-06,0.0550232683512,-0.00135039598085,0.0676008386683
96159362959,6008,96152000000,world,2.17255562969e-05,8.14624285232e-05,-4.50147617738e-06,0.0550214696818,-0.00135367966999,0.0675955866268
96159362959,6009,96168000000,world,1.81075419487e-05,6.72156460363e-05,-3.41437821036e-06,0.0550208887344,-0.00135476933973,0.067593835068
96179552475,6010,96184000000,world,1.04993537792e-05,3.8798863961e-05,-1.78449376096e-06,0.0550196645173,-0.00135694425642,0.0675902536298
96199666110,6011,96200000000,world,2.79183838238e-06,1.0392826923e-05,-4.6464564993e-07,0.0550205504889,-0.00136021187806,0.0675859068229
96209724708,6012,96216000000,world,2.21115318728e-05,8.34823848495e-05,-4.55374353796e-06,0.0550240034029,-0.00136470594551,0.0675807293283
96229833422,6013,96232000000,world,1.46967356616e-05,5.48807883938e-05,-2.22427120923e-06,0.055029212307,-0.00136895069598,0.0675756069095
96239926523,6014,96248000000,world,7.00550073831e-06,2.62186491873e-05,-9.03375610103e-07,0.0550354615477,-0.00137305545783,0.0675705194233
96260083738,6015,96264000000,world,-5.22009800455e-07,-2.98882761788e-06,3.40713364243e-07,0.0550417339477,-0.00137671446018,0.0675653075963
96270139956,6016,96280000000,world,1.62065648367e-05,6.90190275095e-05,-4.08437910371e-06,0.0550465920788,-0.00138044268221,0.0675600065538
96290306039,6017,96296000000,world,9.61943166744e-06,3.81145068732e-05,-1.4774324357e-06,0.0550497418179,-0.0013843903409,0.0675546343694
96310419182,6018,96312000000,world,1.76473744305e-06,6.98466277499e-06,-2.61536030773e-07,0.0550514283748,-0.00138857977282,0.0675492150056
96320475278,6019,96328000000,world,2.02011947605e-05,7.7434152313e-05,-2.91162924616e-06,0.0550520106536,-0.00139296976627,0.0675437644084
96340834630,6020,96344000000,world,1.13285626803e-05,4.60817456097e-05,-1.75288833906e-06,0.0550537355951,-0.00139931972899,0.0675389341639
96350928918,6021,96360000000,world,3.35186968722e-06,1.39900573156e-05,-5.59062257055e-07,0.055055692444,-0.00140613617326,0.0675342445155
96371078791,6022,96376000000,world,2.3362161033e-05,8.2621908063e-05,4.57151795051e-07,0.0550571592342,-0.00141252031381,0.0675293950938
96391433697,6023,96392000000,world,1.20068439398e-05,5.04551899569e-05,-1.97517067823e-06,0.0550579754732,-0.00141814957212,0.0675242871382
96401492696,6024,96408000000,world,3.99152887162e-06,1.72929059834e-05,-8.41704016251e-07,0.0550593454543,-0.00142147771987,0.0675189803958
96421893281,6025,96424000000,world,8.3921716447e-06,3.50599846991e-05,-1.89965995706e-06,0.0550618912312,-0.00142228875065,0.0675136017312
96431985746,6026,96440000000,world,4.1206958331e-07,1.71589329524e-06,-1.16465808375e-07,0.0550656434167,-0.00142131580021,0.0675082646612
96452189841,6027,96456000000,world,1.68771891374e-05,7.03710282302e-05,-5.49294843061e-06,0.0550699737114,-0.00141911020818,0.0675029055548
96462257252,6028,96472000000,world,8.90888573957e-06,3.71388478716e-05,-1.93888081482e-06,0.0550742969157,-0.00141617996255,0.0674974604004
96482331122,6029,96488000000,world,9.10308089273e-07,3.87625067768e-06,-2.173788051e-07,0.0550786282867,-0.00141325213993,0.0674920217797
96502490694,6030,96504000000,world,1.68047404747e-05,7.29261785457e-05,-4.56642353855e-06,0.0550830555629,-0.00141041950377,0.0674866211973
96512565423,6031,96520000000,world,9.4128565232e-06,3.96466713565e-05,-1.88233102484e-06,0.0550874925441,-0.00140747468829,0.0674814262148
96532813752,6032,96536000000,world,1.49442632352e-06,6.36119514765e-06,-3.1513199151e-07,0.0550916076881,-0.00140402025618,0.0674767921694
96542940642,6033,96552000000,world,1.76003082207e-05,7.5217392661e-05,-4.6264989308e-06,0.0550953435636,-0.00139999129605,0.0674726870379
96563099803,6034,96568000000,world,9.77231545466e-06,4.18400527581e-05,-1.64648100217e-06,0.05509879499,-0.00139553515082,0.0674689521527
96583311420,6035,96584000000,world,1.93300146016e-06,8.35597327051e-06,-3.17511697587e-07,0.0551021024066,-0.0013908554157,0.0674654082242
96593402448,6036,96600000000,world,1.78091157306e-05,7.72514963914e-05,-3.3269593117e-06,0.0551054186777,-0.00138610927753,0.067461914706
96613545176,6037,96616000000,world,1.00645058719e-05,4.37485536752e-05,-1.51320845044e-06,0.0551087748232,-0.00138135051097,0.067458427386
96623639334,6038,96632000000,world,2.3283382671e-06,1.02168104187e-05,-3.32970086413e-07,0.0551121575092,-0.00137658078342,0.0674549456674
96643789656,6039,96648000000,world,1.79591905948e-05,7.91900887588e-05,-2.63638914454e-06,0.0551155510899,-0.00137180186717,0.0674514688931
96663973376,6040,96664000000,world,1.0341834846e-05,4.56393355701e-05,-1.4323734582e-06,0.0551189648304,-0.00136710111604,0.0674479439028
96674044235,6041,96680000000,world,2.70334896993e-06,1.21731524458e-05,-3.51487212137e-07,0.0551214712227,-0.00136409987234,0.0674442930688
96704456358,6042,96696000000,world,1.46671526392e-05,6.45658547787e-05,-1.97370411745e-06,0.0551275705397,-0.00136587100815,0.0674371829398
96714539249,6043,96712000000,world,6.5508730867e-06,3.13300389603e-05,-6.62233770994e-07,0.0551327450715,-0.00136898145334,0.0674318754245
96724621244,6044,96728000000,world,2.97314280972e-06,1.45488991822e-05,-1.41716678441e-07,0.0551359335426,-0.00137094965367,0.0674292454261
96734697446,6045,96744000000,world,1.61278241149e-05,8.40425698775e-05,1.77536018268e-06,0.0551431889169,-0.00137520140906,0.0674240332349
